id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media,datetaken,in_city,classification
48626307708,65535,4a6f611059,Barbican-London-E-W-147-0074,barbicanestate centre cityoflondon london architecture buildings ec2 concrete chamberlin powell bon brutalist brutalism modern textured roughcast artscentre gradeiilisted residential highdensity tower chamberlinpowellbon ovearuppartners tooledconcrete nikond610 exhibitioncentre landscaping planting entrance patterns geometry shadows landscape lakeside gardens terrace lakesidegardensterrace seating cafe ロンドン 建築 建物 建築物 現代の バービカン コンクリート 塔 ニコン d610,261,"The Barbican Estate, Silk Street, London EC2 was designed by Chamberlin, Powell and Bon Architects with Ove Arup &amp; Partners and constructed between 1965- 76.

The building is Grade II listed (2001).

<a href=""https://www.barbican.org.uk/"" rel=""noreferrer nofollow"">www.barbican.org.uk/</a>",2019-08-25 11:19:39,51.51955,-0.093373,https://live.staticflickr.com/65535/48626307708_4a6f611059_m.jpg,laurencemackman,36743128@N06,photo,2019-08-25 11:19:39,True,TOURIST
48626156468,65535,d72f1ee766,Barbican-London-E-W-147-0096,barbicanestate centre cityoflondon london architecture buildings ec2 concrete chamberlin powell bon brutalist brutalism modern textured roughcast artscentre gradeiilisted residential highdensity tower chamberlinpowellbon ovearuppartners tooledconcrete nikond610 balconies perspective flowers geraniums brown landscape lakeside gardens terrace lakesidegardensterrace seating cafe ロンドン 建築 建物 建築物 現代の バービカン コンクリート 塔 ニコン d610,221,"The Barbican Estate, Silk Street, London EC2 was designed by Chamberlin, Powell and Bon Architects with Ove Arup &amp; Partners and constructed between 1965- 76.

The building is Grade II listed (2001).

<a href=""https://www.barbican.org.uk/"" rel=""noreferrer nofollow"">www.barbican.org.uk/</a>",2019-08-25 13:22:00,51.51955,-0.093373,https://live.staticflickr.com/65535/48626156468_d72f1ee766_m.jpg,laurencemackman,36743128@N06,photo,2019-08-25 13:22:00,True,TOURIST
43914523950,4906,455c54c9d1,West Brompton Cemetery Cafe,royalpark westbromptoncemetery 2018 davidswilson cafe,440,The only cemetery I've found in the UK with its own cafe. iPhone. ,2018-11-05 13:10:21,51.488044,-0.194003,https://live.staticflickr.com/4906/43914523950_455c54c9d1_m.jpg,David S Wilson,39731978@N04,photo,2018-11-05 13:10:21,True,TOURIST
47333011171,7906,ee3720bd0a,Untitled,europe fuji london travel uk unitedkingdom chinatown fujifilm portrait street streetphotography urban xt20 people restaurant nero cafe coffee bike bicycle day leisure soho coventgarden,320,A loyal customer,2019-02-10 16:12:55,51.510897,-0.122692,https://live.staticflickr.com/7906/47333011171_ee3720bd0a_m.jpg,Chang Tai Jyun,60663450@N02,photo,2019-02-10 16:12:55,True,TOURIST
47333009281,7838,ae7b2703b5,Untitled,europe fuji london travel uk unitedkingdom chinatown fujifilm portrait street streetphotography urban xt20 倫敦 英格蘭 英國 gb people restaurant nero cafe coffee bike bicycle day leisure soho coventgarden,97,,2019-02-10 16:11:15,51.510897,-0.122692,https://live.staticflickr.com/7838/47333009281_ae7b2703b5_m.jpg,Chang Tai Jyun,60663450@N02,photo,2019-02-10 16:11:15,True,TOURIST
46284108594,7849,b953c52f33,,london uk unitedkingdom daisygreen cafe,16,,2019-02-05 07:49:02,51.5149,-0.157809,https://live.staticflickr.com/7849/46284108594_b953c52f33_m.jpg,Ir. Drager,17532975@N00,photo,2019-02-05 07:49:02,True,TOURIST
40040363733,7902,7e6ef3ff05,,london uk unitedkingdom tour shoreditch cafe lunch restaurant culpeper uli uliconference ulieurope work interior,23,,2019-02-05 14:50:25,51.516861,-0.073128,https://live.staticflickr.com/7902/40040363733_7e6ef3ff05_m.jpg,Ir. Drager,17532975@N00,photo,2019-02-05 14:50:25,True,TOURIST
55137879655,65535,cb7e3a447c,Somewhere in England,coloredpencildrawings mixedmedia digitalreworked aireworked gallery modernart georgeharrison raycooper musicians outsiderart artiscraftmanship,254,"In a gallery somewhere in England, Ray and George discuss Art with a capital A. Look what they have done with it, Ray! 

A colored pencil drawing I made in 2013 digitally reworked with AI channels. 
WV1791/2013/2026",2026-03-09 09:41:39,51.508054,-0.127876,https://live.staticflickr.com/65535/55137879655_cb7e3a447c_m.jpg,Sallanches 1964,67394469@N06,photo,2026-03-09 09:41:39,True,TOURIST
55127218268,65535,44c3db46b7,Space Invader LDN_164,london londres uk angleterre unitedkingdom streetart artderue invader spaceinvader spaceinvaders mosaïque mosaic tile ldn164 vert green white blanc obey tripletrouble damienhirst shepardfairey exhibition expo exposition galerie gallery people visiteurs newportstreetgallery insider,99,"Other views of Space Invader LDN_164 <a href=""https://www.flickr.com/search/?w=96419267@N00&amp;q=LDN_164""> HERE </a>   ",2025-10-14 16:50:23,51.493213,-0.11712,https://live.staticflickr.com/65535/55127218268_44c3db46b7_m.jpg,tofz4u,96419267@N00,photo,2025-10-14 16:50:23,True,TOURIST
55089735839,65535,44e7e0ea7d,Night Time at the National Gallery in London,london england unitedkingdom architecture britain building capital central city historical light night nikon sky skyline tourist uk urban z8 nationalgallery people street summer cool blue museum famous gallery,752,,2025-08-18 20:40:12,51.508652,-0.127426,https://live.staticflickr.com/65535/55089735839_44e7e0ea7d_m.jpg,suhail0001,192540662@N04,photo,2025-08-18 20:40:12,True,TOURIST
55073343326,65535,a815d88206,1-26 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism drawing best johan thorne pricier hermalle,25,"Light and Spirituality: Johan Thorne Prikker’s 1904 experimental chalk drawing “Basse Hermalle, Sun at Noon.” Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:13:41,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343326_a815d88206_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:13:41,True,TOURIST
55073343311,65535,c79a0580ca,1-25 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism landscape dunes johan aarts,16,"Light and Spirituality: Johann Aarts’s 1895 oil “Landscape with Dunes” – a tranquil, simplified view of an urban seaside town, indicated by faint buildings on the horizon. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:13:04,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343311_c79a0580ca_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:13:04,True,TOURIST
55073343311,65535,c79a0580ca,1-25 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism landscape dunes johan aarts,16,"Light and Spirituality: Johann Aarts’s 1895 oil “Landscape with Dunes” – a tranquil, simplified view of an urban seaside town, indicated by faint buildings on the horizon. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:13:04,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343311_c79a0580ca_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:13:04,True,TOURIST
55073706605,65535,1b5250f702,1-27 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism landscape drawing haystack johan thorne pricier,17,"Light and Spirituality: Johan Thorne Prikker’s 1904 experimental chalk drawing “Landscape with Haystacks.” Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:14:24,51.508942,-0.128477,https://live.staticflickr.com/65535/55073706605_1b5250f702_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:14:24,True,TOURIST
55073343326,65535,a815d88206,1-26 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism drawing best johan thorne pricier hermalle,25,"Light and Spirituality: Johan Thorne Prikker’s 1904 experimental chalk drawing “Basse Hermalle, Sun at Noon.” Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:13:41,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343326_a815d88206_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:13:41,True,TOURIST
55073343311,65535,c79a0580ca,1-25 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism landscape dunes johan aarts,16,"Light and Spirituality: Johann Aarts’s 1895 oil “Landscape with Dunes” – a tranquil, simplified view of an urban seaside town, indicated by faint buildings on the horizon. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:13:04,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343311_c79a0580ca_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:13:04,True,TOURIST
55073706590,65535,52c6ec0869,1-23 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism twilight henry vandevelde,22,"Light and Spirituality: Henry van de Velde’s 1889 contemplative oil “Twilight.” Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:11:28,51.508942,-0.128477,https://live.staticflickr.com/65535/55073706590_52c6ec0869_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:11:28,True,TOURIST
55073706605,65535,1b5250f702,1-27 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism landscape drawing haystack johan thorne pricier,17,"Light and Spirituality: Johan Thorne Prikker’s 1904 experimental chalk drawing “Landscape with Haystacks.” Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:14:24,51.508942,-0.128477,https://live.staticflickr.com/65535/55073706605_1b5250f702_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:14:24,True,TOURIST
55073706605,65535,1b5250f702,1-27 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism landscape drawing haystack johan thorne pricier,17,"Light and Spirituality: Johan Thorne Prikker’s 1904 experimental chalk drawing “Landscape with Haystacks.” Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:14:24,51.508942,-0.128477,https://live.staticflickr.com/65535/55073706605_1b5250f702_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:14:24,True,TOURIST
55073343336,65535,2534bce76c,1-28 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism grave lines evening seurat,30,"Radical Landscape: Seurat’s 1890 oil “The Channel of Gravelines, Evening” – from of a series of paintings on the north French coast showings moods of different times of day. Courtesy: The National Gallery, London.
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:24:02,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343336_2534bce76c_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:24:02,True,TOURIST
55073597314,65535,f1fb5fd6b6,1-19 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism sunday signac,23,"The Silent Picture: Signac’s 1888-1890 oil of domestic estrangement and constricted lives, “A Sunday, Opus 201.” Courtesy: private collection.
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:05:57,51.508942,-0.128477,https://live.staticflickr.com/65535/55073597314_f1fb5fd6b6_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:05:57,True,TOURIST
55073597309,65535,f4fdf23d54,1-18 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism sunday signac,20,"The Silent Picture: Detail of Signac’s 1888-1890 oil of domestic estrangement and constricted lives, “A Sunday, Opus 201.” Courtesy: private collection.
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:06:23,51.508942,-0.128477,https://live.staticflickr.com/65535/55073597309_f4fdf23d54_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:06:23,True,TOURIST
55073539323,65535,e2b9521b7d,1-17 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism cancan seurat chahut,47,"Seurat’s 1889-1890 oil “Chahut” – a stylized manifesto of his painting philosophy; features artificial, compressed, stylized figures and space. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:36:49,51.508942,-0.128477,https://live.staticflickr.com/65535/55073539323_e2b9521b7d_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:36:49,True,TOURIST
55073597314,65535,f1fb5fd6b6,1-19 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism sunday signac,23,"The Silent Picture: Signac’s 1888-1890 oil of domestic estrangement and constricted lives, “A Sunday, Opus 201.” Courtesy: private collection.
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:05:57,51.508942,-0.128477,https://live.staticflickr.com/65535/55073597314_f1fb5fd6b6_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:05:57,True,TOURIST
55073706550,65535,d36d179f23,1-21 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism women orchard rysselberghe,22,"The Silent Picture: Detail of Rysselberghe’s 1890 oil “In July, Before Noon” – a gathering of women enjoying contemplative time in an orchard. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:09:12,51.508942,-0.128477,https://live.staticflickr.com/65535/55073706550_d36d179f23_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:09:12,True,TOURIST
55073597254,65535,1bfcda87b7,1-12 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism portrait anna bocce rysselberghe,41,"Portraits: Theo van Rysselberghe’s 1892 oil portrait of artist and collector Anna Boche – the only person known to have bought a Van Gogh painting during his lifetime. Courtesy: D'Amour Museum of Fine Arts, Springfield, Massachusetts.
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:32:19,51.508942,-0.128477,https://live.staticflickr.com/65535/55073597254_1bfcda87b7_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:32:19,True,TOURIST
55073343211,65535,b3749e2896,1-13 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism maria harmonium seethe rysselberghe,46,"Portraits: Theo van Rysselberghe’s 1891 oil portrait of progressive musician “Maria Sèthe at the Harmonium.” Courtesy: Royal Museum of Fine Arts, Antwerp.
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:33:21,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343211_b3749e2896_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:33:21,True,TOURIST
55073597224,65535,f196acb93f,1-11 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism portrait crayon seurat signac,27,"Portraits: Seurat’s charming 1890 conte crayon portrait of Paul Signac – a cover illustration for the magazine Les Hommes d’aujourd hui (Men of Today). Courtesy: private collection
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:29:27,51.508942,-0.128477,https://live.staticflickr.com/65535/55073597224_f196acb93f_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:29:27,True,TOURIST
55073706485,65535,0d794b695f,1-14 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism marie de troop jeanette lange,39,"Portraits: Jan Toroop’s 1900 oil portrait of Dutch women’s rights activist Marie Jeanette de Lange, who campaigned for the right to wear less restrictive clothing. Courtesy: Rijksmuseum.
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:35:13,51.508942,-0.128477,https://live.staticflickr.com/65535/55073706485_0d794b695f_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:35:13,True,TOURIST
55073343211,65535,b3749e2896,1-13 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism maria harmonium seethe rysselberghe,46,"Portraits: Theo van Rysselberghe’s 1891 oil portrait of progressive musician “Maria Sèthe at the Harmonium.” Courtesy: Royal Museum of Fine Arts, Antwerp.
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:33:21,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343211_b3749e2896_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:33:21,True,TOURIST
55073343211,65535,b3749e2896,1-13 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism maria harmonium seethe rysselberghe,46,"Portraits: Theo van Rysselberghe’s 1891 oil portrait of progressive musician “Maria Sèthe at the Harmonium.” Courtesy: Royal Museum of Fine Arts, Antwerp.
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:33:21,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343211_b3749e2896_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:33:21,True,TOURIST
55073597224,65535,f196acb93f,1-11 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism portrait crayon seurat signac,27,"Portraits: Seurat’s charming 1890 conte crayon portrait of Paul Signac – a cover illustration for the magazine Les Hommes d’aujourd hui (Men of Today). Courtesy: private collection
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:29:27,51.508942,-0.128477,https://live.staticflickr.com/65535/55073597224_f196acb93f_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:29:27,True,TOURIST
55073706445,65535,b31fdc9e39,1-6 Radical Harmony,postimpressionism painting national gallery london uk krollermuller museum pointillism,16,"Radical Politics:  Jan Toroop’s 1888-1889 oil “Bridge in London (Charing Cross)” – a sunny view of the highly industrialized South Bank. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:25:34,51.508942,-0.128477,https://live.staticflickr.com/65535/55073706445_b31fdc9e39_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:25:34,True,TOURIST
55073539238,65535,513a56e0bd,1-7 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism vangogh sower,23,"Radical Politics:  Van Gogh’s 1888 oil “The Sower” with the Sun rising hopefully over a rural worker. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:22:32,51.508942,-0.128477,https://live.staticflickr.com/65535/55073539238_513a56e0bd_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:22:32,True,TOURIST
55072441587,65535,4df4107866,1-4 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism seurat normandy portenbessin,29,"The New Art: Seurat’s serenely still, stylized 1888 oil “Port-en-Bessin, A Sunday” – one of six he painted at the Normandy harbor that summer. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:12:13,51.508942,-0.128477,https://live.staticflickr.com/65535/55072441587_4df4107866_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:12:13,True,TOURIST
55073343151,65535,922a50afe9,1-2 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism seurat lebecduhoc,51,"The New Art: Seurat’s 1885 oil “Le Bec du Hoc, Grandcamp” – painted as he was still developing his classic technique. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:14:24,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343151_922a50afe9_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:14:24,True,TOURIST
55072441587,65535,4df4107866,1-4 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism seurat normandy portenbessin,29,"The New Art: Seurat’s serenely still, stylized 1888 oil “Port-en-Bessin, A Sunday” – one of six he painted at the Normandy harbor that summer. Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:12:13,51.508942,-0.128477,https://live.staticflickr.com/65535/55072441587_4df4107866_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:12:13,True,TOURIST
55073706435,65535,b03b8804ed,1-1 Radical Harmony,postimpressionism painting national gallery london uk krollermuller museum pointillism,36,"Exhibition entrance
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 17:25:33,51.508942,-0.128477,https://live.staticflickr.com/65535/55073706435_b03b8804ed_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 17:25:33,True,TOURIST
55073343156,65535,7e165ddb67,1-5 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism van rysselberghe perkiridy,21,"The New Art: Van Rysselberghe’s 1889 oil inspired by Seurat “’Per-Kiridy’ at High Tide.” Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:14:38,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343156_7e165ddb67_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:14:38,True,TOURIST
55072194050,65535,a69287654c,London - Saatchi Gallery,canon eos 6 d 6d ef 16 35 1635 f4 f 4 l is usm voyage travel travelling reise vacation urlaub gb great britain grosbritannien uk united kingdom vereinigtes königreich england london saatchi gallery art museum kunst kunstmuseum,638,"The Saatchi Gallery is a London gallery for contemporary art, opened by Charles Saatchi in 1985 in order to exhibit his collection to the public. It has occupied different premises, first in North London, then the South Bank by the River Thames, and finally in Chelsea, its current location. Saatchi's collection—and hence the gallery's shows—has had distinct phases, starting with US artists and minimalism, moving to the Damien Hirst-led Young British Artists, followed by shows purely of painting, and then returning to contemporary art from America in USA Today at the Royal Academy in London. A 2008 exhibition of contemporary Chinese art formed the inaugural exhibition in the new venue for the gallery at the Duke of York's HQ. 

The gallery has been an influence on art in Britain since its opening. It has also had a history of media controversy, which it has actively courted, and has earned extremes of critical reaction. Many artists shown at the gallery are unknown not only to the general public but also to the commercial art world; showing at the gallery has provided a springboard to launch careers.

In 2010, it was announced that the gallery would be given to the British public, becoming the Museum of Contemporary Art for London.

(Wikipedia)

Die Saatchi Gallery ist eine Galerie für zeitgenössische Kunst in London, die 1985 von Charles Saatchi eröffnet wurde. Der passionierte Kunstliebhaber machte damit seine umfangreiche Sammlung dem breiten Publikum zugänglich.

Von 1985 bis 2002 war die Galerie in einer alten Farbenfabrik in Norden Londons untergebracht, seitdem hat sie zweimal den Standort gewechselt. Im Frühjahr 2003 zog Saatchi mit seiner Sammlung in den früheren Sitz des Londoner Stadtparlamentes, die County Hall an der Themse, die er 2006 nach Uneinigkeiten mit dem japanischen Vermieter wieder aufgab. Am 9. Oktober 2008 wurde die Galerie mit einer Ausstellungsfläche von 50.000 m² im ehemaligen Hauptquartier des Duke of York wieder eröffnet, sie befindet sich in der King’s Road im Stadtteil Chelsea in der Nähe der U-Bahn-Station Sloane Square. Der Eintritt zu allen Ausstellungen ist für die Besucher kostenlos. 

Saatchis Rolle im Kunstbetrieb ist äußerst umstritten. Sie oszilliert zwischen Bewunderung seines künstlerischen Weitblicks und dem Verdacht der gezielten Manipulation vor dem Hintergrund seiner Karriere als Werbemagnat. Zu den angebotenen Künstlern gehören Vertreter der Young British Artists, an deren Etablierung als Gruppe Saatchi nicht unwesentlich mitgewirkt hat[1], wie Jake und Dinos Chapman, Damien Hirst, Tracey Emin, David Batchelor und Jenny Saville, aber auch deutsche Künstler wie Franz Ackermann, Jörg Immendorff, Matthias Weischer, Jonathan Meese, Albert Oehlen und Julian Rosefeldt. Sensation war eine Ausstellung der Young British Artists aus dem Jahre 1997, die aus der Sammlung von Charles Saatchi bestritten wurde und große Aufmerksamkeit erregte. 

Die Galerie wurde in der County Hall jährlich von etwa 600.000 Personen besucht. Sie wurde bis 2006 von 1.000 Schulklassen besichtigt. 

Am 24. Mai 2004 zerstörte ein Feuer viele Werke. Der Schaden wird auf £ 50 Millionen geschätzt.

(Wikipedia)",2015-07-03 12:09:45,51.490755,-0.15882,https://live.staticflickr.com/65535/55072194050_a69287654c_m.jpg,Michael.Kemper,133876835@N08,photo,2015-07-03 12:09:45,True,TOURIST
55073343156,65535,7e165ddb67,1-5 Radical Harmony,uk london museum painting gallery national krollermuller pointillism postimpressionism van rysselberghe perkiridy,21,"The New Art: Van Rysselberghe’s 1889 oil inspired by Seurat “’Per-Kiridy’ at High Tide.” Courtesy: Kröller-Müller Museum
Installation view of “Radical Harmony: Helene Kröller-Müller's Neo-Impressionists”
The National Gallery
London, United Kingdom
September 13, 2025 – February 8, 2026",2025-11-19 16:14:38,51.508942,-0.128477,https://live.staticflickr.com/65535/55073343156_7e165ddb67_m.jpg,MsSusanB,75999404@N06,photo,2025-11-19 16:14:38,True,TOURIST
